H
29	29.182825584699295
173	21.4783354643414
228	19.742626030323265
279	15.876803844833034
445	16.197124478209098
494	15.367032387608518
580	34.9089098555844
633	10.615229112761853
730	16.907293557909952
860	34.295007150866205
946	10.815893854118315
1010	64.1139693460193
1118	19.93887914316599
1258	27.821169480177943
1309	15.750862734080627
1358	16.52260544198532
1428	7.411943583121285
1475	23.30216375178935
1620	14.701087008286814
1718	35.418526774937064
1814	34.95795922488787
1867	16.59112620346974
1948	1.638895685678392
2041	23.470850824739017
2112	18.69132163959604
2144	6.578859743965523
2216	29.0662119127702
2284	19.744639082815638
2411	5.925928495425952
2475	17.492777919624572
2546	8.997845647683164
2612	6.966569749899776
2692	11.032962641256802
2741	11.351442004618775
2850	13.432590757789384
2888	69.030080687745
2931	12.727606629754078
2971	9.498160092289623
3035	15.29961070274905
3068	9.521281642312431
3121	17.503103179057348
3219	12.742829879812026
3266	27.0510278110213
3329	2.5415244505728367
3393	8.08170585211468
3425	57.13559919222823
3495	17.960592748262798
3677	41.63553589104567
3731	18.268668372318714
3826	27.359074554948705
3891	20.208724814657216
4060	21.049608474866062
4110	8.51675860597095
4202	42.292156911411496
4255	15.927517757016687
4496	17.929459802489177
4550	20.675666032185006
4617	19.58833562981644
4667	10.560431487504275
4713	13.558083370292024
4849	18.892979287761705
4893	12.781787150733678
4941	20.627356135024172
4995	20.852802291479065
5064	28.062555430174115
5124	15.718140264072247
5224	2.199942973709323
5253	19.802941566328123
5330	29.064691796703585
5430	25.071742135291657
5493	22.18921661072784
5616	10.578310163535988
5697	33.46424589714688
5789	17.381118331238838
5878	12.164650434718794
5924	17.63503899219603
6037	12.269484330542625
6095	20.521234468637857
6159	15.382929943282875
6198	14.159834244119622
6250	8.157556764283868
6290	15.898662841244402
6331	12.24373787222379
6444	21.433743492377907
6516	39.000374623141596
6589	16.590372103615692
6663	20.279168257324244
6863	6.354838761922544
6897	23.080391888019165
7008	6.8320194417085816
7045	13.65702895451696
7091	50.32371379696406
7119	5.157982015613584
7237	32.72342009837118
7377	32.050963704079635
7438	20.651086205077405
7512	18.55299524712069
7623	18.6238024526937
7686	22.386964143908045
7731	10.909759956170461
7791	3.107926464965459
7865	47.58285976600638
7921	11.435791567124966
8039	30.365467632904206
8093	13.262832386103057
8142	14.947688437236877
8221	15.235786954178195
8259	19.31152897282206
8335	12.436677311432618
8447	17.56894634126445
8522	19.219636504683322
8587	27.197486128669595
8654	21.835700994307274
8841	16.450314141274497
8887	21.900700688246587
8953	33.13577872305356
