H
30000	6.800222653386796
95000	12.53335292802585
245000	18.196463613200898
380000	2.8429433932384853
445000	4.945770535381038
500000	5.119948055236456
555000	3.0432341124826365
610000	1.18154559280228
645000	2.8920927275549744
685000	13.348049138267307
710000	0.3218870938907159
780000	1.940671509865581
815000	2.218763690840375
870000	14.62363415944037
910000	1.7101417077079333
965000	2.538530553636498
1030000	13.413344382746551
1135000	2.0217326803923044
1175000	4.22919658576501
1235000	1.9115688057690692
1295000	2.7847027374290576
1375000	1.5380732360215958
1430000	23.140091707802032
1580000	2.09599269170036
1625000	4.3830388440973005
1700000	4.862378161389245
1775000	4.582390244597995
1845000	1.7099312862275298
1900000	2.4148158013986745
1950000	29.776604920110252
2065000	11.752038474759576
2150000	2.4596614404985573
2200000	6.648331603403065
2285000	9.115553538448303
2370000	7.515230862441683
2460000	19.497269542747503
2525000	4.436355223612395
2600000	10.18411233037947
2680000	5.469212624609433
2775000	2.8777902083086104
2910000	0.5943161073103624
2940000	2.793560985956617
2985000	21.32787709916521
3070000	3.058380849107799
3140000	7.425980029727299
3225000	3.652484672532495
3385000	8.987316515648683
3430000	2.4333267099689166
3485000	2.0279011010615164
3530000	1.5489470414706261
3575000	13.471068697097785
3675000	5.343044570705981
3760000	5.470185137128276
3810000	3.1458776301396156
3890000	16.249345305333563
3980000	2.287886345396018
4040000	1.1628134336237013
4080000	6.210521231934976
4135000	1.8722383859726222
4210000	13.344119124905063
4305000	3.184029007787551
4380000	4.208199145886979
4465000	2.8080124918547007
4505000	1.7028569928973205
4540000	3.991985320970276
4625000	3.213821470777539
4670000	5.321013396014756
4745000	3.8296122133026813
4840000	0.33252785323618195
4860000	16.15245768872788
4955000	5.9877395916122005
5020000	4.030127667907415
5060000	2.008715966791165
5140000	9.091529861745926
5270000	1.6441976570775392
5325000	2.3402801586327264
5370000	5.588757992366251
5415000	1.117965117394057
5455000	4.880877444623515
5515000	6.9295861515430985
5575000	2.8663641975376635
5670000	3.3951572261971563
5775000	16.296812278337775
5860000	12.97433055167086
5880000	0.3874087458917259
5955000	8.212236959908168
6010000	1.4084990631958296
